Timestamp,β,γ,δ
2020-04-08,0.22183202102511151,0.18019687980018512,0.02457461461987836
2020-04-09,0.22594761867137678,0.17956325280119897,0.02699676668318413
2020-04-10,0.24072427363066418,0.18017464038536996,0.02455244430773226
2020-04-11,0.226166484803602,0.18463575436817042,0.022685105105632042
2020-04-12,0.16795741966584637,0.17920569723217872,0.02053979240720869
2020-04-13,0.1265479491194473,0.1597393706479876,0.022262472153207594
2020-04-14,0.25982644406084987,0.14484194086905672,0.006984743177505306
2020-04-15,0.27438521172669683,0.16060749956320397,0.07401394193178717
2020-04-16,0.1445509051616417,0.15905474564789543,0.11791362326214792
2020-04-17,0.2860328935492047,0.15171115198300814,0.017017677995271253
2020-04-18,0.24179799146123013,0.1723814750436094,0.023597288013542855
2020-04-19,0.09010496196024706,0.15590185818649457,0.025895144045525457
2020-04-20,0.12451649977307058,0.15545595404062104,0.0070706822243738355
2020-04-21,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-22,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-23,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-24,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-25,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-26,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-27,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-28,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-29,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-04-30,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-01,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-02,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-03,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-04,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-05,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-06,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-07,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-08,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-09,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-10,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-11,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-12,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-13,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-14,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-15,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-16,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-17,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-18,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-19,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-20,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-21,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-22,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-23,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-24,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-25,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-26,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-27,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-28,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-29,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-30,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-05-31,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-01,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-02,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-03,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-04,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-05,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-06,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-07,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-08,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-09,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-10,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-11,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-12,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-13,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-14,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-15,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-16,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-17,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-18,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-19,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-20,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-21,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-22,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-23,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-24,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-25,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-26,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-27,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-28,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-29,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-06-30,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-01,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-02,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-03,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-04,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-05,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-06,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-07,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-08,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-09,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-10,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-11,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-12,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-13,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-14,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-15,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-16,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-17,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-18,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-19,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-20,0.12712751288329097,0.1561744336121211,0.009103057307654998
2020-07-21,0.12712751288329097,0.1561744336121211,0.009103057307654998
