Timestamp,β,γ,δ
2020-01-31,0.0514266882661216,0.21368988866489658,9.7463681723345e-5
2020-02-01,0.0,0.18515785667727389,0.00011851393701135723
2020-02-02,0.0,0.15794059469905947,0.0001366621582269554
2020-02-03,1.305060893599705e-54,0.1307626522819708,0.0001542591370680059
2020-02-04,1.2627380721723792e-40,0.1014884688008702,0.00017494591493462318
2020-02-05,1.1309109937248425e-26,0.06635307195024828,0.0001891184030057303
2020-02-06,0.4571268254117796,0.027590759052126893,0.00017836132832966953
2020-02-07,0.3208811182075295,0.19079903028006917,0.0
2020-02-08,5.727130171904546e-28,0.1673756809452949,0.0
2020-02-09,2.3224065049706588e-27,0.13046724194562415,0.0
2020-02-10,0.0,0.31873327990578276,0.04487936694202245
2020-02-11,0.0,0.28853696886248426,0.0684326705318078
2020-02-12,1.262177448353619e-28,0.2606873053198298,0.07778681023890446
2020-02-13,0.017143936680314137,0.2347755375374106,0.07634501449502801
2020-02-14,0.23549870623377311,0.17564399703514072,0.1619605541234604
2020-02-15,0.29917277067494197,0.12928584295470344,0.11850661389969529
2020-02-16,0.3579004349482364,0.06418878895641332,0.0568380593268607
2020-02-17,0.40323294701903545,0.0010610408462874087,0.0010359753894236489
2020-02-18,0.4775543782201722,0.000981104337359925,0.0009796522378437958
2020-02-19,0.605344760859441,0.0009759362338556139,0.0009755333805822205
2020-02-20,1.22650335283118,0.0009504487669806379,0.0009518885508220162
2020-02-21,1.6701863198976779,0.030092239176836705,0.07474495025011443
2020-02-22,1.285571181894939,0.01651032120293032,0.021138511745674438
2020-02-23,0.5987520168545508,0.0008737490508286107,0.013299474727147294
2020-02-24,0.3712233700770447,0.026971866637040043,0.020090878521387107
2020-02-25,0.3673412013349025,0.03368025698020776,0.007049223725432784
2020-02-26,0.39231925298041886,0.03808964152149165,0.008731284838256508
2020-02-27,0.40656688438455757,0.059554250667889205,0.007280877458682733
2020-02-28,0.2429323297591904,0.0644009996655766,0.008363491233059163
2020-02-29,0.450384122169413,0.044900658693644346,0.005719109160331134
2020-03-01,0.3422353192201156,0.10906556451543824,0.0056075201021139505
2020-03-02,0.24683238747996084,0.09710919193810727,0.015229978834172845
2020-03-03,0.28047201482047046,0.09330393481055752,0.015197849225407548
2020-03-04,0.3118640555884174,0.08976932081620927,0.013571915253614206
2020-03-05,0.2708101659703256,0.09129442586443491,0.019889446404645197
2020-03-06,0.3069559112941682,0.07518107253435174,0.008627904802448383
2020-03-07,0.3229112833861599,0.08160191102001971,0.021934768056394976
