Timestamp,S,I,R,D
2020-04-05,6.018857577351685e7,20880.489869098215,92149.83571734086,15941.900896723366
2020-04-06,6.018500219471063e7,19844.877712051686,96123.24518831371,16577.682389020967
2020-04-07,6.018162168577946e7,18985.716839925775,99771.73412131645,17168.86325930896
2020-04-08,6.0177891125032306e7,18741.738250767212,103212.04239666405,17703.094320274606
2020-04-09,6.0173818567172535e7,18848.81050471443,106622.68064963749,18257.9416731228
2020-04-10,6.01696449430971e7,18969.475632321086,110102.31058487434,18831.27068571398
2020-04-11,6.0165273881059155e7,19073.158240591907,113773.65843981442,19427.302260447475
2020-04-12,6.016125488668214e7,18833.121933332797,117545.88710168144,19914.104282856875
2020-04-13,6.0158085128628366e7,17834.27852672805,121148.11329334414,20480.479551567365
2020-04-14,6.0155172249747306e7,16872.16546483971,124460.1299813771,21043.454806479334
2020-04-15,6.0152233697080664e7,16279.50418734202,127481.63875737737,21553.15997462147
2020-04-16,6.014858595192112e7,16485.20768277153,130427.04339767958,22049.79699843214
2020-04-17,6.014491202771267e7,16561.275447081105,133452.40904859087,22622.28779165821
2020-04-18,6.014153772703289e7,16339.729755939607,136467.62942183478,23202.91378933729
2020-04-19,6.013888104935603e7,15565.721528323531,139303.24385283503,23797.985262815466
2020-04-20,6.013657388145372e7,14887.327283829163,141797.74135558173,24289.04990686675
2020-04-21,6.013350222855004e7,15108.615068644282,144285.0173594228,24652.13902189654
2020-04-22,6.013032531316129e7,15274.201837040071,146887.55348544996,25060.931516224064
2020-04-23,6.012740509823079e7,15094.815459767507,149525.4935306329,25522.592778817303
2020-04-24,6.0124722467740946e7,14733.776789025767,152106.3816932294,25985.373776807264
2020-04-25,6.012232766854623e7,14247.869949425225,154562.31457091475,26410.146933441283
2020-04-26,6.012011348809335e7,13822.287424148539,156849.73123265835,26762.493249856496
2020-04-27,6.0117948415553704e7,13513.237083116406,159026.76549453245,27059.58186865768
2020-04-28,6.011591663868049e7,12862.03273411995,161408.51567341114,27360.812911995028
2020-04-29,6.011389662720422e7,12233.169948296014,163750.5253504931,27667.677497010005
2020-04-30,6.0111984737952776e7,11639.493939853042,165939.23819337916,27984.52991400984
2020-05-01,6.011017886663156e7,11075.970612950732,167971.6174704141,28321.545285091182
2020-05-02,6.010852476809999e7,10518.08091681097,169843.16615572135,28661.984827486842
2020-05-03,6.010701792061847e7,10054.265415010772,171545.0677892285,28930.74617730814
2020-05-04,6.0105551433225706e7,9714.8606303277,173134.87363190058,29146.8325120828
2020-05-05,6.010431486318088e7,8995.936433445537,174819.14865942483,29418.051726265916
2020-05-06,6.010304122912752e7,8395.10744248753,176403.19090974343,29708.472520270676
2020-05-07,6.010178813966065e7,7932.591128870351,177845.8937398524,29981.37547065032
2020-05-08,6.0100598773245424e7,7559.8865967132715,179165.85883143966,30223.48132644618
2020-05-09,6.0099468306836724e7,7283.917670641992,180373.5849987139,30422.190493943155
2020-05-10,6.009830223461829e7,7186.646115335646,181488.12649210746,30570.99277429087
2020-05-11,6.009705311411295e7,7225.899131075286,182572.42679040786,30696.55996559376
2020-05-12,6.0095795210109934e7,7267.389273226648,183662.75037271186,30822.65024415442
2020-05-13,6.009453010448109e7,7309.098024837596,184759.33350063392,30949.463993460755
2020-05-14,6.009325776739473e7,7351.019211039965,185862.20808006113,31077.005314196587
2020-05-15,6.009197816237281e7,7393.1535873004495,186971.4061306559,31205.277909258068
2020-05-16,6.0090691252812095e7,7435.501907620795,188086.9597856385,31334.28549467368
2020-05-17,6.008939700198442e7,7478.064924470633,189208.90129156146,31464.031799578162
2020-05-18,6.008809537303705e7,7520.84338871951,190337.2630080741,31594.52056618526
2020-05-19,6.008678632899302e7,7563.83804956809,191472.07740767655,31725.755549759284
2020-05-20,6.00854698327515e7,7607.049654478547,192613.3770754634,31857.740518585477
2020-05-21,6.008414584708813e7,7650.4789491041165,193761.1947088568,31990.479253939142
2020-05-22,6.008281433465543e7,7694.126677217828,194915.5631173291,32123.975550053558
2020-05-23,6.0081475257983185e7,7737.993580640392,196076.51522211434,32258.23321408663
2020-05-24,6.008012857947887e7,7782.080399167254,197244.0840559092,32393.256066086295
2020-05-25,6.007877426142802e7,7826.387870494791,198418.30276256255,32529.047938954624
2020-05-26,6.007741226599472e7,7870.916730145672,199599.20459675428,32665.61267841068
2020-05-27,6.007604255522202e7,7915.667711393352,200786.82292366232,32802.954142952
2020-05-28,6.007466509103241e7,7960.641545185712,201981.19121861862,32941.07620381485
2020-05-29,6.007327983522827e7,8005.838960067833,203182.34306675347,33079.98274493303
2020-05-30,6.00718867494924e7,8051.260682103906,204390.312162628,33219.67766289544
2020-05-31,6.007048579538847e7,8096.907434798263,205605.13230985505,33360.16486690218
2020-06-01,6.006907693436158e7,8142.779939015536,206826.83742070806,33501.448278719356
2020-06-02,6.006766012773877e7,8188.878912899933,208055.46151571776,33643.53183263243
2020-06-03,6.006623533672957e7,8235.205071793633,209291.03872325676,33786.41947539817
2020-06-04,6.006480252242656e7,8281.759128154281,210533.60327911176,33930.1151661952
2020-06-05,6.006336164580593e7,8328.541791471607,211783.1895260433,34074.62287657307
2020-06-06,6.00619126677281e7,8375.553768183132,213039.83191333283,34219.94659039987
2020-06-07,6.0060455548938304e7,8422.79576158898,214303.56499631717,34366.09030380842
2020-06-08,6.0058990250067204e7,8470.26847176579,215574.42343590988,34513.0580251409
2020-06-09,6.005751673163154e7,8517.972595479709,216852.4419981098,34660.85377489201
2020-06-10,6.0056034954034775e7,8565.908826098477,218137.65555349636,34809.48158565063
2020-06-11,6.005454487756777e7,8614.07785350261,219430.09907671149,34958.945502039875
2020-06-12,6.0053046462409444e7,8662.480363995637,220729.80764592832,35109.249580655676
2020-06-13,6.00515396686275e7,8711.117040213445,222036.8164423061,35260.39789000373
2020-06-14,6.005002445617913e7,8759.988561032673,223351.1607494315,35412.39451043491
2020-06-15,6.004850078491172e7,8809.095601478195,224672.87595274605,35565.24353407903
2020-06-16,6.004696861456366e7,8858.438832629661,226001.99753895964,35718.94906477702
2020-06-17,6.004542790476504e7,8908.018921527108,227338.56109544972,35873.515218011475
2020-06-18,6.004387861503847e7,8957.836531075633,228682.60230964646,36028.946120835506
2020-06-19,6.0042320704799876e7,9007.892319949126,230034.1569684033,36185.24591179999
2020-06-20,6.0040754133359306e7,9058.186942493056,231393.26095735302,36342.41874087908
2020-06-21,6.003917885992176e7,9108.72104862632,232759.9502602492,36500.46876939406
2020-06-22,6.003759484358806e7,9159.495283742133,234134.2609582927,36659.400169935434
2020-06-23,6.0036002043355696e7,9210.510288607982,235516.22922944315,36819.21712628335
2020-06-24,6.003440041811972e7,9261.76669926461,236905.89134771554,36979.923833326204
2020-06-25,6.0032789926673666e7,9313.265146924057,238303.2836824612,37141.52449697751
2020-06-26,6.003117052771044e7,9365.00625786675,239708.4426976336,37304.023334091
2020-06-27,6.002954217982328e7,9416.990653337612,241121.4049510387,37467.42457237392
2020-06-28,6.002790484150672e7,9469.218949441243,242542.2070935692,37631.73245029849
2020-06-29,6.002625847115756e7,9521.691757036107,243970.88586842324,37796.95121701154
2020-06-30,6.002460302707585e7,9574.409681627783,245407.4781103072,37963.08513224231
2020-07-01,6.002293846746594e7,9627.373323261229,246852.020744622,38130.13846620837
2020-07-02,6.002126475043746e7,9680.583276412099,248304.5507866335,38298.11549951967
2020-07-03,6.001958183400644e7,9734.040129877081,249765.10534062632,38467.02052308067
2020-07-04,6.0017889676096335e7,9787.744466663275,251233.72159904087,38636.857837990574
2020-07-05,6.0016188234539114e7,9841.696863876594,252710.43684159406,38807.631755441624
2020-07-06,6.001447746707642e7,9895.897892609211,254195.28843438288,38979.34659661545
2020-07-07,6.001275733136065e7,9950.34811782602,255688.31382897106,39152.006692577415
2020-07-08,6.001102778495615e7,10005.048098250141,257189.5505614586,39325.61638416904
2020-07-09,6.000928878534035e7,10059.99838624744,258699.0362515339,39500.18002189839
2020-07-10,6.000754028990498e7,10115.1995277101,260216.80860150847,39675.70196582843
2020-07-11,6.000578225595729e7,10170.652061939203,261742.90539533424,39852.18658546338
2020-07-12,6.000401464072126e7,10226.35652152636,263277.3644976028,40029.638259632986
2020-07-13,6.000223740133889e7,10282.31343223436,264820.22385252704,40208.06137637476
2020-07-14,6.000045049487143e7,10338.52331287685,266371.5214829046,40387.4603328141
2020-07-15,5.999865387830073e7,10394.98667519707,267931.2954890632,40567.839535042345
2020-07-16,5.9996847508530505e7,10451.704023745586,269499.5840477876,40749.20339799264
2020-07-17,5.999503134238773e7,10508.675855757097,271076.42541122827,40931.55634531378
2020-07-18,5.999320533662397e7,10565.902661026255,272661.85790579114,41114.90280924178
2020-07-19,5.999136944791677e7,10623.38492178253,274255.919931009,41299.24723046936
2020-07-20,5.998952363287106e7,10681.123112564113,275858.64995839354,41484.594058013216
2020-07-21,5.998766784802059e7,10739.117700090876,277470.08653026866,41670.94774907908
2020-07-22,5.9985802049829386e7,10797.369143136355,279090.26825858455,41858.31276892458
2020-07-23,5.99839261946932e7,10855.877892398803,280719.2338237124,42046.69359071984
2020-07-24,5.9982040238941036e7,10914.644390371275,282357.02197321964,42236.09469540587
2020-07-25,5.9980144138836645e7,10973.66907121078,284003.6715206255,42426.520571550616
2020-07-26,5.997823785058009e7,11032.952360606478,285659.2213441368,42617.975715202825
2020-07-27,5.997632133030928e7,11092.494675646953,287323.71038536413,42810.46462974351
2020-07-28,5.99743945341016e7,11152.296424686529,288997.17764801765,43003.99182573515
2020-07-29,5.997245741797548e7,11212.35800721067,290679.6621965827,43198.561820768555
2020-07-30,5.997050993789206e7,11272.679813700448,292371.2031549755,43394.179139307365
2020-07-31,5.996855204975684e7,11333.262225496077,294071.8397051777,43590.848312530194
2020-08-01,5.996658370942137e7,11394.105614659542,295781.61108585115,43788.57387817037
2020-08-02,5.9964604872684926e7,11455.210343836305,297500.5565909312,43987.360380353326
2020-08-03,5.99626154952963e7,11516.576766116099,299228.7155681996,44187.212369431516
2020-08-04,5.99606155329555e7,11578.205224892827,300966.1274178361,44388.13440181693
2020-08-05,5.995860494131556e7,11640.096053723548,302712.8315909492,44590.1310398112
2020-08-06,5.995658367598434e7,11702.24957618659,304468.86758808524,44793.20685143315
2020-08-07,5.995455169252634e7,11764.666105738754,306234.2749577164,44997.366410243965
2020-08-08,5.995250894646459e7,11827.345945571651,308009.09329470695,45202.61429516984
2020-08-09,5.9950455393282495e7,11890.289388467168,309793.36223875795,45408.95509032207
