Timestamp,S,I,R,D
2020-04-02,8.306442650187522e7,27175.80507714064,56577.36484743635,1121.328200209337
2020-04-03,8.305809938223201e7,27474.489460478344,62443.372266957726,1283.7560405671477
2020-04-04,8.305311869256873e7,26343.13772662475,68361.75169049842,1477.4180141601107
2020-04-05,8.304926516023351e7,24521.266871038006,73873.05926711828,1641.513628345227
2020-04-06,8.304588263952035e7,22779.437611819187,78818.76741346045,1820.1554543846937
2020-04-07,8.304160814108902e7,22271.399070832293,83419.72678936254,2001.7330507912204
2020-04-08,8.30360475637324e7,22736.436338510895,88194.6507577784,2322.3491713197977
2020-04-09,8.303110639775766e7,22360.935653722598,93248.67517435674,2584.9914142681214
2020-04-10,8.302721089026237e7,21180.10863429141,98183.93859437296,2726.0625089878467
2020-04-11,8.302429175815748e7,19549.397624359906,102710.72404438762,2749.120173798623
2020-04-12,8.302148658855303e7,18084.35632815595,106755.50429920261,2974.5508196324176
2020-04-13,8.30194113729204e7,16383.913245402018,110341.65995798253,3164.0538762394044
2020-04-14,8.301778876999937e7,14740.707887889037,113450.87323313381,3320.648879631696
2020-04-15,8.301465673742682e7,14613.620506234793,116280.9421528731,3749.699914101352
2020-04-16,8.301138392104815e7,14691.982581922204,119175.27303294856,4049.8233370095572
2020-04-17,8.30080386523854e7,14870.05698595784,122072.61927363276,4319.6713550476925
2020-04-18,8.300587415367642e7,14116.48399629092,124832.51902525884,4477.843302064224
2020-04-19,8.300410404203905e7,13246.50600103505,127313.5342979553,4636.9176619931195
2020-04-20,8.300239082402876e7,12432.764796314787,129615.79031122799,4861.6208637269
2020-04-21,8.300066914971866e7,11809.534980591889,131758.59573338967,5063.719567397502
2020-04-22,8.299848471474172e7,11669.356608632745,133862.3530821092,5284.575567571021
2020-04-23,8.299621192925756e7,11510.259464902863,136038.75464856238,5540.0566290104
2020-04-24,8.299435734849504e7,11010.300676681765,138182.35251645636,5750.9983118592445
2020-04-25,8.299287504791738e7,10315.58185529771,140208.23078355606,5902.139443798327
2020-04-26,8.299157897611101e7,9593.800198655596,142090.33112518408,6037.892565181549
2020-04-27,8.29903548238169e7,8945.01506729761,143827.49080011598,6173.670315723756
2020-04-28,8.29890652284104e7,8470.208143000902,145455.88355045835,6309.679896177685
2020-04-29,8.298771093436697e7,8118.255875809827,147028.82162015833,6442.988137090325
2020-04-30,8.298644157216471e7,7728.349803792417,148555.2090212673,6575.869010258785
2020-05-01,8.298533445212705e7,7271.5814768878545,149971.6069895523,6723.359406536647
2020-05-02,8.298445186949976e7,6741.835284956877,151272.04287929926,6835.252336016485
2020-05-03,8.298370565426697e7,6218.910997908922,152451.35735218608,6925.077382974498
2020-05-04,8.298295683019415e7,5818.648916455918,153520.38100245723,7005.139886973159
2020-05-05,8.298204681600176e7,5640.8059562840235,154530.08388043602,7083.294161558916
2020-05-06,8.29809908819208e7,5561.387628476699,155542.18284559617,7206.547605165446
2020-05-07,8.297995237803626e7,5440.489843675438,156582.2585392693,7325.873580827465
2020-05-08,8.297913629951186e7,5145.496104655651,157616.30752144495,7402.896862064685
2020-05-09,8.29784672146525e7,4788.848794829411,158589.6334569747,7455.303095739351
2020-05-10,8.297784642858152e7,4455.628785049233,159495.26494033445,7503.6776931332815
2020-05-11,8.297726884280032e7,4145.591031826332,160337.87992401028,7548.686243882642
2020-05-12,8.297673145124848e7,3857.123275979623,161121.86254735707,7590.562928220236
2020-05-13,8.297623145700887e7,3588.725313686278,161851.2920380767,7629.525639407633
2020-05-14,8.297576625776084e7,3339.0012182096752,162529.9639052131,7665.777115782902
2020-05-15,8.297533343224475e7,3106.652100185629,163161.40966090048,7699.505994204148
2020-05-16,8.297493072766753e7,2890.469369410087,163748.9151727613,7730.887790348767
2020-05-17,8.297455604798374e7,2689.3284635415607,164295.5377418261,7760.085810936024
2020-05-18,8.297420744299164e7,2502.1830114962663,164804.12199430104,7787.2520025909425
2020-05-19,8.297388309818736e7,2328.0594015198103,165277.3146694132,7812.52774174182
2020-05-20,8.297358132532454e7,2166.051725976496,165717.57837988276,7836.044569640284
2020-05-21,8.297330055363062e7,2015.3170768156572,166127.20441628198,7857.924876310248
2020-05-22,8.297303932163398e7,1875.0711674629356,166508.32466161333,7878.2825369689435
2020-05-23,8.29727962695594e7,1744.584258551655,166862.92267785102,7897.2235042181055
2020-05-24,8.297257013225256e7,1623.1773664634072,167192.84402191718,7914.846359075161
2020-05-25,8.297235973259664e7,1510.21873509518,167499.80584458512,7931.242823701739
2020-05-26,8.297216397538681e7,1405.1205526198503,167785.40582209767,7946.498238488945
2020-05-27,8.297198184163094e7,1307.3358962642415,168051.13046683907,7960.692005974572
2020-05-28,8.297181238324663e7,1216.3558893003537,168298.36286018777,7973.898003895921
2020-05-29,8.297165471812727e7,1131.7070555366251,168528.38984768756,7986.184969522194
2020-05-30,8.297150802555124e7,1052.948857612531,168742.40873389164,7997.616857261735
2020-05-31,8.297137154191062e7,979.6714063465565,168941.53351164292,8008.253171401055
2020-06-01,8.297124455673689e7,911.4933292692918,169126.80065814266,8018.149275703694
2020-06-02,8.297112640900332e7,848.0597872944948,169299.17452791397,8027.356681477113
2020-06-03,8.297101648368448e7,789.0406292455873,169459.5523706779,8035.923315604155
2020-06-04,8.297091420855519e7,734.1286746670127,169608.76900021418,8043.893769931745
2020-06-05,8.29708190512122e7,683.0381160127872,169747.60113846886,8051.309533312808
2020-06-06,8.297073051630309e7,635.5030319217788,169876.77145748652,8058.209207507367
2020-06-07,8.29706481429479e7,591.2760038638507,169996.95234017583,8064.628708065057
2020-06-08,8.297057150234033e7,550.1268289759506,170108.76937945894,8070.60145123331
2020-06-09,8.297050019551574e7,511.8413224052038,170212.80463399595,8076.15852786293
2020-06-10,8.297043385127443e7,476.2202029396393,170309.5996574127,8081.328865215268
2020-06-11,8.297037212424956e7,443.0780561386829,170399.65831678305,8086.139377512364
2020-06-12,8.297031469310938e7,412.24236957721104,170483.4494150227,8090.615106012957
2020-06-13,8.297026125888462e7,383.55263519081626,170561.40913083253,8094.779349342841
2020-06-14,8.29702115434123e7,356.8595140579082,170633.9432888817,8098.653784757432
2020-06-15,8.29701652878877e7,332.0240592781471,170701.4294720386,8102.258580967258
2020-06-16,8.297012225151734e7,308.91699290813807,170764.21898663646,8105.6125031132615
2020-06-17,8.297008221026537e7,287.41803319585625,170822.6386909971,8108.733010437981
2020-06-18,8.29700449556875e7,267.4152686163637,170876.99269672515,8111.636347160728
2020-06-19,8.297001029384589e7,248.80457545436582,170927.5639516236,8114.337627029531
2020-06-20,8.296997804429963e7,231.4890759052871,170974.6157124659,8116.850911989738
2020-06-21,8.296994803916545e7,215.37863387698707,171018.39291528793,8119.189285378596
2020-06-22,8.296992012224378e7,200.389385870079,171059.12345032892,8121.3649200266345
2020-06-23,8.296989414820562e7,186.44330449705848,171097.0193482558,8123.38914162022
2020-06-24,8.296986998183613e7,173.4677923700438,171132.27788384308,8125.272487654972
2020-06-25,8.29698474973306e7,161.3953042447491,171165.08260285173,8127.024762286831
2020-06-26,8.296982657763971e7,150.16299545517023,171195.60427745042,8128.655087366191
2020-06-27,8.29698071138601e7,139.71239481012216,171224.00179515145,8130.171949920695
2020-06-28,8.29697890046675e7,129.98910024993265,171250.42298588704,8131.583246333789
2020-06-29,8.296977215578932e7,120.94249567992776,171275.0053915307,8132.8963234489465
2020-06-30,8.296975647951378e7,112.52548750745432,171297.87698186797,8134.1180168134815
2020-07-01,8.296974189423345e7,104.69425951164142,171319.15682074337,8135.254686260996
2020-07-02,8.296972832402033e7,97.40804477044051,171338.95568584988,8136.312249017641
2020-07-03,8.296971569823061e7,90.62891345819378,171357.37664538724,8137.296210504501
2020-07-04,8.296970395113696e7,84.32157540952504,171374.51559459,8138.2116929964195
2020-07-05,8.296969302158633e7,78.45319642215304,171390.46175491824,8139.063462286423
2020-07-06,8.29696828526816e7,72.9932273426936,171405.29813850875,8139.855952494532
2020-07-07,8.296967339148545e7,67.91324504601408,171419.10198030423,8140.5932891500925
2020-07-08,8.29696645887447e7,63.18680448057764,171431.94514011007,8141.27931066775
2020-07-09,8.296965639863394e7,58.78930100978562,171443.89447667074,8141.917588328879
2020-07-10,8.296964877851704e7,54.697842332894155,171455.01219571373,8142.511444872446
