Timestamp,S,I,R,D
2020-05-04,1.3034191567458842e7,1855.4238762166704,38746.44507723309,1941.5635877111886
2020-05-05,1.3033972752751403e7,1761.4993310471064,39027.22303929729,1973.5248782564743
2020-05-06,1.3033765018589964e7,1672.326159048697,39293.787070863356,2003.86818012807
2020-05-07,1.3033567807545424e7,1587.6658078136031,39546.85180581309,2032.674840953696
2020-05-08,1.303338058713442e7,1507.2903617921024,39787.09993189589,2060.0225718946913
2020-05-09,1.3033202849819336e7,1430.9825422925876,40015.18219072877,2085.985447646014
2020-05-10,1.3033034113008289e7,1358.5357074815709,40231.71737779629,2110.633906436239
2020-05-11,1.3032873919055142e7,1289.7538523836774,40437.292342450644,2134.0347500275616
2020-05-12,1.3032721832001513e7,1224.4502206832046,40632.46615926203,2156.251618545593
2020-05-13,1.3032577434860088e7,1162.4461724058397,40817.77358366955,2177.3453838402243
2020-05-14,1.3032440347957062e7,1103.5790149071602,40993.70155341814,2197.371474616148
2020-05-15,1.3032310208304372e7,1047.6931883595598,41160.71562190024,2216.382885371691
2020-05-16,1.3032186667621758e7,994.6394215112954,41319.26249191443,2234.430464819576
2020-05-17,1.3032069392336763e7,944.2747316864878,41469.77001566539,2251.5629158869283
2020-05-18,1.303195806358474e7,896.4624247851209,41612.64719476392,2267.8267957152707
2020-05-19,1.3031852377208833e7,851.0720952830443,41748.28418022695,2283.266515660525
2020-05-20,1.303175204376e7,807.9796262319683,41877.052272477515,2297.924341293013
2020-05-21,1.3031656788497001e7,767.0671892594681,41999.303921344785,2311.840392397457
2020-05-22,1.3031566351386396e7,728.2232445689856,42115.37272606402,2325.0526429729753
2020-05-23,1.3031480485511167e7,691.3418738078956,42225.575462979104,2337.5971520488797
2020-05-24,1.3031398962370934e7,656.3250620068574,42330.20527825895,2349.507288803466
2020-05-25,1.303132156824368e7,623.0811162929684,42429.53637403561,2360.8142659926993
2020-05-26,1.303124809776364e7,591.5219242020793,42523.83223568714,2371.5480764716485
2020-05-27,1.3031178353904195e7,561.5629464140684,42613.345653709825,2381.7374956842227
2020-05-28,1.3031112147977868e7,533.1232167528436,42698.318723718105,2391.4100816631694
2020-05-29,1.3031049299636342e7,506.1253421863407,42778.982846444625,2400.5921750300754
2020-05-30,1.303098963687044e7,480.4955028265248,42855.55872774025,2409.3088989953662
2020-05-31,1.3030932996010141e7,456.1634519293889,42928.256378574,2417.5841593583077
2020-06-01,1.3030879221724568e7,433.06251589495656,42997.27511503312,2425.4406445070026
2020-06-02,1.3030828167021994e7,411.1295942672763,43062.80355832303,2432.8998254183953
2020-06-03,1.3030779690646324e7,390.30404797383045,43125.0229703515,2439.982335351793
2020-06-04,1.3030733663379893e7,370.530406523163,43184.09916453986,2446.707049046852
2020-06-05,1.3030689966318123e7,351.75762130355685,43240.184725215535,2453.091335359681
2020-06-06,1.3030648484912088e7,333.93651231783895,43293.42664855504,2459.1519270405
